1	0.7202842377260982
2	0.16731266149870802
3	0.14082687338501293
4	0.13824289405684753
5	0.1124031007751938
6	0.05297157622739018
7	0.23255813953488372
8	0.13695090439276486
9	0.14082687338501293
10	0.19573643410852712
11	0.04392764857881137
12	0.06266149870801034
